BRANDS SOLD,PRODUCT TYPES/ CATEGORIES,RETAILER TYPE,RETAILER_ID,RETAILER NAME,LOCATION NAME,ADDRESS,LAND MARK,CITY,DISTRICT,STATE/PROVINCE,ZIP/POSTAL CODE,COUNTRY,CONTACT PHONE,CONTACT PERSON,STORE SIZE,GEO COORDINATES,TIER LEVEL OF GOODS SOLD,URL,NUMBER OF STORES/BRANCHIES IN THE CHAIN,HQ ADDRESS,HOLDING COMPANY NAME,HOLDING COMPANY ADDRESS,HOLDINGS CONTACT,URL (HOLDING COMAPANY),MANUFACTURER / FACTORY,MANUFACTURER ADDRESS,MANUFACTURER CONTACT
CROMA,TV,Consumer Electronics,,CROMA,croma-bhuj,"Croma, Ground & First Floor Anchor 2,
Seven Sky Mall Seven Sky Ring Road
Bhuj,370001",,bhuj,,,370001,India,,,,,,https://ysprod.croma.com/store_sites/bhuj-croma-bhuj.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,croma-bhavnagar,"Croma,Unit Nos.G/3,G/4 on Ground Floor and G-104,G-105 & G-106 on 1st FLR
Sun Exotica,Plot No.16,65-68,Iscon Megacity, Kalvibid Water Tank to Jewel's Circle Road
Bhavnagar,364001",,bhavnagar,,,364001,India,,,,,,https://ysprod.croma.com/store_sites/bhavnagar-croma-bhavnagar.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,banshankari,"Croma, S.R.P. Arcade, 30/31, 6th Phase,
Outer Ring Rd, Banashankari 3rd Stage
Bangalore,560085",,bangalore,,,560085,India,,,,,,https://ysprod.croma.com/store_sites/bangalore-banshankari.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,indira-nagar,"Croma, 767-767/1,hal 2nd Floor,
100 Feet Rd, Indiranagar
Bangalore,560038",,bangalore,,,560038,India,,,,,,https://ysprod.croma.com/store_sites/bangalore-indira-nagar.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,jayanagar,"Croma, Plot No.31, Ground Floor And First Floor Shravanee's Krishna Mansion Outer Ring Road,
100 Feet Ring Rd, 2nd Block, Jayanagar
Bangalore,560011",,bangalore,,,560011,India,,,,,,https://ysprod.croma.com/store_sites/bangalore-jayanagar.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,kalyana-nagar,"Croma, Ground and 1st Floor S S Manor Chelikere Ring Road, Chikka Tayapa,
Kodandarama? Reddy Layout, Kalyan Nagar
Bangalore,560043",,bangalore,,,560043,India,,,,,,https://ysprod.croma.com/store_sites/bangalore-kalyana-nagar.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,koramangala,"Croma, Ground Floor, Indraprastha Equinox, 23, 100 Feet Rd, 
Venkappa Garden, Koramangala
Bangalore,560095",,bangalore,,,560095,India,,,,,,https://ysprod.croma.com/store_sites/bangalore-koramangala.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,malleshwaram,"Croma, Unit-UG33/UG38,
Sampige Rd, Malleshwaram
Bangalore,560003",,bangalore,,,560003,India,,,,,,https://ysprod.croma.com/store_sites/bangalore-malleshwaram.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,marathahalli,"Croma, P.R. Business Centre, Marathahalli - Sarjapur Outer Ring Rd,
Kadubeesanahalli, Marathahalli
Bangalore,560037",,bangalore,,,560037,India,,,,,,https://ysprod.croma.com/store_sites/bangalore-marathahalli.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,miraya-rose,"Croma, Miraya Rose, Survey No.66/1 (Old No.66 Siddapura Village,
Varthur Rd, Uttarahalli Hobli
Bangalore,560066",,bangalore,,,560066,India,,,,,,https://ysprod.croma.com/store_sites/bangalore-miraya-rose.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,new-bel-road,"Croma, Samarth, Plot No.20, New BEL Rd,
Jaladarshini Layout
Bangalore,560054",,bangalore,,,560054,India,,,,,,https://ysprod.croma.com/store_sites/bangalore-new-bel-road.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,phoenix-market-city,"Croma, Unit No.F69, 1st Floor Whitefield Road, Mahadevapura,
Near Flyover, Krishnarajapura
Bangalore,560048",,bangalore,,,560048,India,,,,,,https://ysprod.croma.com/store_sites/bangalore-phoenix-market-city.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,rajaji-nagar,"Croma, Plot No-385, 11, 19th G Main Rd, 1st Block,
1st N Block, Rajajinagar
Bangalore,560010",,bangalore,,,560010,India,,,,,,https://ysprod.croma.com/store_sites/bangalore-rajaji-nagar.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,royal-meenakshi-mall,"Croma, Unit 1, Bannerghatta Main Rd,
Arekere
Bangalore,560076",,bangalore,,,560076,India,,,,,,https://ysprod.croma.com/store_sites/bangalore-royal-meenakshi-mall.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,sarjapur,"Croma, Sarjapur Main Rd, Amblipura, PWD Quarters,
Ambalipura, Harlur
Bangalore,560035",,bangalore,,,560035,India,,,,,,https://ysprod.croma.com/store_sites/bangalore-sarjapur.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,star-bazar-kormangala,"Croma, Ward no 63, HM Vibha Towers, First Floor, H.M Tower,
Chikku Lakshmaiah Layout, Koramangala
Bangalore,560029",,bangalore,,,560029,India,,,,,,https://ysprod.croma.com/store_sites/bangalore-star-bazar-kormangala.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,woodys-j-p-nagar,"Croma, Ground floor/First Floor ,#45/1-1, Woody's, 17th Main, 5th Cross,
Marenahalli Rd, 2nd Phase, J. P. Nagar
Bangalore,560078",,bangalore,,,560078,India,,,,,,https://ysprod.croma.com/store_sites/bangalore-woodys-j-p-nagar.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,prozone-mall,"Croma, Prozone Mall, Unit No.G-67, Plot No.P-80,
MIDC Chikalthana Area, Airport Rd
Aurangabad,431210",,aurangabad,,,431210,India,,,,,,https://ysprod.croma.com/store_sites/aurangabad-prozone-mall.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,ahmedabad-domestic-airport,"Croma, Terminal-1, SHA,
First Floor S.V.P.I.Airport, Hansol
Ahmedabad,380003",,ahmedabad,,,380003,India,,,,,,https://ysprod.croma.com/store_sites/ahmedabad-ahmedabad-domestic-airport.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,ashram-road,"Croma, Ratna Business Square Scheme No.3,
Ashram Rd, Opposite H K College
Ahmedabad,380009",,ahmedabad,,,380009,India,,,,,,https://ysprod.croma.com/store_sites/ahmedabad-ashram-road.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,dev-arc-mall,"Croma, Dev Arc Mall,
Sg Road & Satellite Road Next to Fun Republic, Satellite
Ahmedabad,380053",,ahmedabad,,,380053,India,,,,,,https://ysprod.croma.com/store_sites/ahmedabad-dev-arc-mall.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,himalaya-mall,"CROMA,Basement-Himalaya Mall,Indraprasth Tower
Drive in Road,Memnagar
Ahmedabad,380052",,ahmedabad,,,380052,India,,,,,,https://ysprod.croma.com/store_sites/ahmedabad-himalaya-mall.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,maninagar,"Croma, Gate No. 3, The Arena Dayanad Road Near Kankaria Lake Kankaria,
Maninagar
Ahmedabad,380022",,ahmedabad,,,380022,India,,,,,,https://ysprod.croma.com/store_sites/ahmedabad-maninagar.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,motera,"Croma, Ground & 1st The Emporio Visat, Sarkhej - Gandhinagar Hwy,
Opp. 4, D Square, Motera
Ahmedabad,380005",,ahmedabad,,,380005,India,,,,,,https://ysprod.croma.com/store_sites/ahmedabad-motera.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,satyam-ahmedabad,"Croma, Court, Unit No. 02,03,04 on Ground & 102, 103 & 104 on 1st Floor, 
Opp.Gujarat High, Sarkhej - Gandhinagar Hwy
Ahmedabad,380060",,ahmedabad,,,380060,India,,,,,,https://ysprod.croma.com/store_sites/ahmedabad-satyam-ahmedabad.html,,,,,,,,,
